Date,Open,High,Low,Close,Volume,Dividend,Split,Adj Open,Adj High,Adj Low,Adj Close,Adj Volume
1/12/2015,105.17,105.29,104.06,104.42,4992830,0,1,93.29266131,93.39910915,92.30801879,92.62736231,4992830
1/9/2015,106.88,106.88,104.82,104.89,5701822,0,1,94.80954304,94.80954304,92.98218845,93.04428302,5701822
1/8/2015,105.37,106.99,105.02,106.72,6467464,0,1,93.47007438,94.90712022,93.15960151,94.66761258,6467464
1/7/2015,102.29,104.47,101.995,104.41,5089936,0,1,90.73791315,92.67171558,90.47622887,92.61849166,5089936
1/6/2015,102.07,102.07,100.34,100.95,4913039,0,1,90.54275877,90.54275877,89.00813574,89.5492456,4913039
1/5/2015,102.78,102.78,100.79,101.26,5881379,0,1,91.17257516,91.17257516,89.40731514,89.82423585,5881379
1/2/2015,105.16,105.6548,102.67,103.43,4324850,0,1,93.28379066,93.72271059,91.07499797,91.74916763,4324850
12/31/2014,104.75,106.02,104.56,104.97,5821631,0,1,92.92009387,94.04666685,92.75155146,93.11524825,5821631
12/30/2014,104.44,104.74,103.85,104.27,2927755,0,1,92.64510362,92.91122322,92.12173507,92.49430251,2927755
12/29/2014,103.58,104.8,103.261,104.53,3492708,0,1,91.88222743,92.96444714,91.59925359,92.7249395,3492708
12/26/2014,103.98,104.3202,103.48,103.75,2594855,0,1,92.23705356,92.53883319,91.7935209,92.03302854,2594855
12/24/2014,104.05,104.3792,103.56,103.56,1819047,0,1,92.29914814,92.59117005,91.86448612,91.86448612,1819047
12/23/2014,103.66,104.2,103.32,103.76,4067739,0,1,91.95319266,92.43220794,91.65159044,92.04189919,4067739
12/22/2014,102.25,103.57,102.23,103.5,5418865,0,1,90.70243053,91.87335678,90.68468923,91.8112622,5418865
12/19/2014,100.92,102,100.81,101.93,12500604,0,1,89.52263364,90.4806642,89.42505645,90.41856963,12500604
12/18/2014,100.34,100.69,99.3,100.67,6593517,0,1,89.00813574,89.31860861,88.08558779,89.3008673,6593517
12/17/2014,97.59,99.14,97.09,98.94,6096377,0,1,86.56870607,87.94365734,86.1251734,87.76624427,6096377
12/16/2014,99.38,100.232,96.99,97.06,7831429,0,1,88.15655302,88.91233269,86.03646687,86.09856144,7831429
12/15/2014,100.01,101.24,99.29,100.05,5488342,0,1,88.71540418,89.80649454,88.07671714,88.7508868,5488342
12/12/2014,99.69,101.25,99.39,99.78,5985138,0,1,88.43154328,89.8153652,88.16542367,88.51137916,5985138
12/11/2014,99.28,101.4,99.15,100.27,6863672,0,1,88.06784649,89.948425,87.95252799,88.94604117,6863672
12/10/2014,99.36,100.23,98.82,98.94,5356939,0,1,88.13881171,88.91055856,87.65979643,87.76624427,5356939
12/9/2014,99.69,99.98,98.5856,99.64,5280581,0,1,88.43154328,88.68879222,87.45186832,88.38719001,5280581
12/8/2014,99.71,100.95,99.66,100.43,6624334,0,1,88.44928458,89.5492456,88.40493132,89.08797162,6624334
12/5/2014,98.77,99.68,98.66,99.64,4649088,0,1,87.61544317,88.42267262,87.51786598,88.38719001,4649088
12/4/2014,98.15,99.11,97.78,98.95,5227444,0,1,87.06546266,87.91704538,86.73724848,87.77511493,5227444
12/3/2014,98.1,98.7399,98.04,98.59,4358974,0,1,87.02110939,87.5887425,86.96788547,87.45577141,4358974
12/2/2014,98.62,99,97.99,98.16,4677714,0.47,1,87.48238337,87.81946819,86.92353221,87.07433331,4677714
12/1/2014,99.49,99.61,98.31,98.88,4393689,0,1,87.83357418,87.93951476,86.79182508,87.29504287,4393689
11/28/2014,98.06,99.8,98,99.4,3305799,0,1,86.57111553,88.10725403,86.51814524,87.75411874,3305799
11/26/2014,97.06,97.71,97.01,97.7,4338093,0,1,85.68827731,86.26212215,85.6441354,86.25329377,4338093
11/25/2014,98.64,98.87,96.41,97.01,7991953,0,1,87.08316169,87.28621448,85.11443247,85.6441354,7991953
11/24/2014,98.68,98.9,98.22,98.4,5043636,0,1,87.11847522,87.31269963,86.71236964,86.87128052,5043636
11/21/2014,98.98,99.1,97.82,98.28,6804741,0,1,87.38332669,87.48926727,86.35923436,86.76533994,6804741
11/20/2014,96.08,97.97,96.02,97.57,4958379,0,1,84.82309586,86.49166009,84.77012557,86.1385248,4958379
11/19/2014,96.55,97.31,96,96.7,6830710,0,1,85.23802982,85.90898687,84.7524688,85.37045555,6830710
11/18/2014,97.15,97.71,86.78,95.98,10387062,0,1,85.76773275,86.26212215,76.61270044,84.73481204,10387062
11/17/2014,98.17,98.945,97.8,98.03,8575645,0,1,86.66822773,87.35242735,86.34157759,86.54463038,8575645
11/14/2014,98.9,99,98.02,98.24,4082879,0,1,87.31269963,87.40098345,86.535802,86.73002641,4082879
11/13/2014,98.9,99.36,98.34,99,3182816,0,1,87.31269963,87.71880521,86.81831023,87.40098345,3182816
11/12/2014,98.3,98.7,97.61,98.49,4629393,0,1,86.7829967,87.13613199,86.17383833,86.95073596,4629393
11/11/2014,98.46,98.75,97.88,98.14,3819301,0,1,86.92425082,87.1802739,86.41220465,86.64174259,3819301
11/10/2014,97.64,98.17,97,98.16,3662160,0,1,86.20032348,86.66822773,85.63530702,86.65939935,3662160
11/7/2014,97.17,97.75,96.6925,97.65,3429560,0,1,85.78538952,86.29743568,85.36383427,86.20915186,3429560
11/6/2014,96.35,97.51,96.01,97.29,4016028,0,1,85.06146218,86.08555451,84.76129718,85.8913301,4016028
11/5/2014,96.59,96.85,95.15,95.78,5002514,0,1,85.27334335,85.50288129,84.00205632,84.55824439,5002514
11/4/2014,96.06,96.18,95.19,95.96,5349563,0,1,84.8054391,84.91137968,84.03736985,84.71715527,5349563
11/3/2014,96.81,96.83,95.975,96.09,7614158,0,1,85.46756776,85.48522452,84.73039785,84.83192424,7614158
10/31/2014,98.78,99.257,97.33,97.52,6336392,0,1,87.20675904,87.62787287,85.92664363,86.09438289,6336392
10/30/2014,96.12,97.8,96.03,97.52,4114578,0,1,84.85840939,86.34157759,84.77895395,86.09438289,4114578
10/29/2014,96.62,97.2537,95.8006,96.42,4275440,0,1,85.2998285,85.85928307,84.57643086,85.12326085,4275440
10/28/2014,95.91,96.6,95.5,96.59,5261206,0,1,84.67301336,85.28217173,84.31104969,85.27334335,5261206
10/27/2014,94.96,95.68,94.71,95.47,4465121,0,1,83.83431706,84.46996057,83.6136075,84.28456455,4465121
10/24/2014,94.6,95.189,94.13,94.99,4825237,0,1,83.5164953,84.03648701,83.10156134,83.8608022,4825237
10/23/2014,94.5,95.52,94.44,94.8,5926297,0,1,83.42821148,84.32870646,83.37524118,83.69306294,5926297
10/22/2014,94.3,94.99,93.24,93.34,5912508,0,1,83.25164383,83.8608022,82.31583532,82.40411915,5912508
10/21/2014,92.53,94.37,92.12,94.2,6610844,0,1,81.68902019,83.31344251,81.32705652,83.16336001,6610844
10/20/2014,89.87,92.07,89.77,91.85,5614477,0,1,79.34067053,81.28291461,79.25238671,81.0886902,5614477
10/17/2014,89.3,91.12,89.05,90.24,7013765,0,1,78.83745275,80.4442183,78.6167432,79.66732067,7013765
10/16/2014,86.35,89.72,86.35,88.88,7147594,0,1,76.23308001,79.2082448,76.23308001,78.4666607,7147594
10/15/2014,88.09,89.17,86.62,87.85,12993637,0,1,77.76921851,78.72268378,76.47144633,77.55733734,12993637
10/14/2014,90.37,90.53,88.52,90.1,9711348,0,1,79.78208964,79.92334376,78.14883894,79.54372332,9711348
